订单ID,用户ID,订单金额,下单时间,支付状态,收货地址
ORD002445,U0109,175.2,2024-06-27 10:44:40.376075216,已支付,杭州市西湖区
ORD002446,U0210,557.29,2024-06-27 12:29:48.837767554,已支付,北京市朝阳区
ORD002447,U0607,70.04,2024-06-27 14:14:57.299459892,未支付,深圳市南山区
ORD002448,U0202,28.33,2024-06-27 16:00:05.761152230,已支付,深圳市南山区
ORD002449,U0410,58.96,2024-06-27 17:45:14.222844570,未支付,广州市天河区
ORD002450,U0797,16.17,2024-06-27 19:30:22.684536908,已支付,上海市浦东新区
ORD002451,U0002,169.59,2024-06-27 21:15:31.146229246,已支付,深圳市南山区
ORD002452,U0798,74.23,2024-06-27 23:00:39.607921584,已支付,广州市天河区
ORD002453,U0743,32.23,2024-06-28 00:45:48.069613922,已支付,北京市朝阳区
ORD002454,U0766,91.95,2024-06-28 02:30:56.531306262,已支付,深圳市南山区
ORD002455,U0111,33.24,2024-06-28 04:16:04.992998600,未支付,北京市朝阳区
ORD002456,U0586,44.95,2024-06-28 06:01:13.454690938,已支付,杭州市西湖区
ORD002457,U0076,54.7,2024-06-28 07:46:21.916383276,已支付,深圳市南山区
ORD002458,U0212,332.73,2024-06-28 09:31:30.378075616,已支付,深圳市南山区
ORD002459,U0953,17.69,2024-06-28 11:16:38.839767954,未支付,上海市浦东新区
ORD002460,U0630,118.71,2024-06-28 13:01:47.301460292,已支付,北京市朝阳区
ORD002461,U0233,27.01,2024-06-28 14:46:55.763152630,已支付,杭州市西湖区
ORD002462,U0187,318.73,2024-06-28 16:32:04.224844970,已支付,广州市天河区
ORD002463,U0275,21.83,2024-06-28 18:17:12.686537308,已取消,杭州市西湖区
ORD002464,U0310,22.34,2024-06-28 20:02:21.148229646,已支付,深圳市南山区
ORD002465,U0966,117.65,2024-06-28 21:47:29.609921984,已支付,北京市朝阳区
ORD002466,U0888,54.68,2024-06-28 23:32:38.071614324,已支付,深圳市南山区
ORD002467,U0663,123.56,2024-06-29 01:17:46.533306662,已支付,广州市天河区
ORD002468,U0211,185.09,2024-06-29 03:02:54.994999000,已支付,广州市天河区
ORD002469,U0351,66.09,2024-06-29 04:48:03.456691338,已支付,深圳市南山区
ORD002470,U0801,151.36,2024-06-29 06:33:11.918383676,已支付,深圳市南山区
ORD002471,U0322,7.81,2024-06-29 08:18:20.380076016,已支付,深圳市南山区
ORD002472,U0207,78.71,2024-06-29 10:03:28.841768354,已支付,北京市朝阳区
ORD002473,U0907,44.92,2024-06-29 11:48:37.303460692,未支付,上海市浦东新区
ORD002474,U0090,246.67,2024-06-29 13:33:45.765153030,已支付,广州市天河区
ORD002475,U0658,6.21,2024-06-29 15:18:54.226845370,已支付,北京市朝阳区
ORD002476,U0065,26.3,2024-06-29 17:04:02.688537708,已支付,广州市天河区
ORD002477,U0416,14.66,2024-06-29 18:49:11.150230046,未支付,深圳市南山区
ORD002478,U0900,67.68,2024-06-29 20:34:19.611922384,已支付,广州市天河区
ORD002479,U0598,70.32,2024-06-29 22:19:28.073614724,已支付,杭州市西湖区
ORD002480,U0292,56.69,2024-06-30 00:04:36.535307062,未支付,广州市天河区
ORD002481,U0477,121.84,2024-06-30 01:49:44.996999400,已取消,杭州市西湖区
ORD002482,U0996,164.68,2024-06-30 03:34:53.458691738,已支付,北京市朝阳区
ORD002483,U0441,78.56,2024-06-30 05:20:01.920384078,已支付,北京市朝阳区
ORD002484,U0370,14.41,2024-06-30 07:05:10.382076416,已支付,杭州市西湖区
ORD002485,U0673,31.32,2024-06-30 08:50:18.843768754,已支付,广州市天河区
ORD002486,U0743,108.29,2024-06-30 10:35:27.305461092,已支付,北京市朝阳区
ORD002487,U0654,70.24,2024-06-30 12:20:35.767153430,已取消,广州市天河区
ORD002488,U0432,28.69,2024-06-30 14:05:44.228845770,已支付,上海市浦东新区
ORD002489,U0239,153.84,2024-06-30 15:50:52.690538108,已支付,上海市浦东新区
ORD002490,U0293,98.57,2024-06-30 17:36:01.152230446,已支付,杭州市西湖区
ORD002491,U0237,151.72,2024-06-30 19:21:09.613922784,已支付,杭州市西湖区
ORD002492,U0645,79.87,2024-06-30 21:06:18.075615124,已支付,广州市天河区
ORD002493,U0818,26.76,2024-06-30 22:51:26.537307462,已支付,上海市浦东新区
ORD002494,U0701,234.07,2024-07-01 00:36:34.998999800,已支付,上海市浦东新区
ORD002495,U0726,108.05,2024-07-01 02:21:43.460692138,已支付,杭州市西湖区
ORD002496,U0325,93.15,2024-07-01 04:06:51.922384478,已支付,深圳市南山区
ORD002497,U0869,134.82,2024-07-01 05:52:00.384076816,已支付,广州市天河区
ORD002498,U0422,42.08,2024-07-01 07:37:08.845769154,已支付,广州市天河区
ORD002499,U0430,96.76,2024-07-01 09:22:17.307461492,未支付,北京市朝阳区
ORD002500,U0354,49.06,2024-07-01 11:07:25.769153830,已支付,杭州市西湖区
ORD002501,U0655,26.13,2024-07-01 12:52:34.230846170,已支付,北京市朝阳区
ORD002502,U0496,14.25,2024-07-01 14:37:42.692538508,已支付,深圳市南山区
ORD002503,U0293,7.27,2024-07-01 16:22:51.154230846,未支付,北京市朝阳区
ORD002504,U0795,80.18,2024-07-01 18:07:59.615923184,已支付,深圳市南山区
ORD002505,U0624,26.05,2024-07-01 19:53:08.077615524,已支付,北京市朝阳区
ORD002506,U0257,33.06,2024-07-01 21:38:16.539307862,已支付,杭州市西湖区
ORD002507,U0413,25.28,2024-07-01 23:23:25.001000200,已支付,深圳市南山区
ORD002508,U0381,11.91,2024-07-02 01:08:33.462692538,未支付,广州市天河区
ORD002509,U0200,158.72,2024-07-02 02:53:41.924384878,已支付,杭州市西湖区
ORD002510,U0225,414.92,2024-07-02 04:38:50.386077216,已支付,杭州市西湖区
ORD002511,U0903,9.05,2024-07-02 06:23:58.847769554,已支付,上海市浦东新区
ORD002512,U0797,80.42,2024-07-02 08:09:07.309461892,已支付,广州市天河区
ORD002513,U0671,16.71,2024-07-02 09:54:15.771154232,未支付,北京市朝阳区
ORD002514,U0294,122.61,2024-07-02 11:39:24.232846570,已支付,杭州市西湖区
ORD002515,U0520,224.18,2024-07-02 13:24:32.694538908,已支付,北京市朝阳区
ORD002516,U0607,118.92,2024-07-02 15:09:41.156231246,已支付,杭州市西湖区
ORD002517,U0677,21.75,2024-07-02 16:54:49.617923584,已支付,广州市天河区
ORD002518,U0443,27.02,2024-07-02 18:39:58.079615924,已支付,杭州市西湖区
ORD002519,U0719,35.32,2024-07-02 20:25:06.541308262,已支付,北京市朝阳区
ORD002520,U0182,109.26,2024-07-02 22:10:15.003000600,已支付,北京市朝阳区
ORD002521,U0500,43.78,2024-07-02 23:55:23.464692938,未支付,广州市天河区
ORD002522,U0442,109.0,2024-07-03 01:40:31.926385278,已支付,北京市朝阳区
ORD002523,U0608,55.28,2024-07-03 03:25:40.388077616,已支付,深圳市南山区
ORD002524,U0282,51.09,2024-07-03 05:10:48.849769954,已支付,杭州市西湖区
ORD002525,U0944,61.67,2024-07-03 06:55:57.311462292,已支付,深圳市南山区
ORD002526,U0113,52.59,2024-07-03 08:41:05.773154632,已支付,上海市浦东新区
ORD002527,U0267,11.5,2024-07-03 10:26:14.234846970,已支付,上海市浦东新区
ORD002528,U0535,21.09,2024-07-03 12:11:22.696539308,未支付,杭州市西湖区
ORD002529,U0930,284.15,2024-07-03 13:56:31.158231646,已支付,北京市朝阳区
ORD002530,U0801,87.92,2024-07-03 15:41:39.619923984,已支付,广州市天河区
ORD002531,U0465,331.05,2024-07-03 17:26:48.081616324,已支付,上海市浦东新区
ORD002532,U0993,22.5,2024-07-03 19:11:56.543308662,已支付,北京市朝阳区
ORD002533,U0386,54.36,2024-07-03 20:57:05.005001000,已支付,广州市天河区
ORD002534,U0508,44.82,2024-07-03 22:42:13.466693338,已取消,杭州市西湖区
ORD002535,U0113,19.21,2024-07-04 00:27:21.928385678,已支付,北京市朝阳区
ORD002536,U0317,10.16,2024-07-04 02:12:30.390078016,已支付,深圳市南山区
ORD002537,U0132,20.3,2024-07-04 03:57:38.851770354,已支付,杭州市西湖区
ORD002538,U0524,155.66,2024-07-04 05:42:47.313462692,已取消,上海市浦东新区
ORD002539,U0925,33.86,2024-07-04 07:27:55.775155032,已支付,杭州市西湖区
ORD002540,U0746,39.83,2024-07-04 09:13:04.236847370,已支付,杭州市西湖区
ORD002541,U0751,54.09,2024-07-04 10:58:12.698539708,已支付,广州市天河区
ORD002542,U0875,64.25,2024-07-04 12:43:21.160232046,已支付,上海市浦东新区
ORD002543,U0103,40.4,2024-07-04 14:28:29.621924386,已支付,广州市天河区
ORD002544,U0682,37.01,2024-07-04 16:13:38.083616724,已支付,杭州市西湖区
ORD002545,U0979,81.27,2024-07-04 17:58:46.545309062,已支付,北京市朝阳区
ORD002546,U0185,278.49,2024-07-04 19:43:55.007001400,已支付,深圳市南山区
ORD002547,U0946,29.5,2024-07-04 21:29:03.468693738,已支付,深圳市南山区
ORD002548,U0066,11.81,2024-07-04 23:14:11.930386078,已支付,广州市天河区
ORD002549,U0135,29.16,2024-07-05 00:59:20.392078416,未支付,北京市朝阳区
ORD002550,U0125,49.42,2024-07-05 02:44:28.853770754,已支付,深圳市南山区
ORD002551,U0057,8.66,2024-07-05 04:29:37.315463092,已支付,北京市朝阳区
ORD002552,U0302,60.3,2024-07-05 06:14:45.777155432,已支付,广州市天河区
ORD002553,U0790,96.82,2024-07-05 07:59:54.238847770,已支付,上海市浦东新区
ORD002554,U0907,19.44,2024-07-05 09:45:02.700540108,已支付,北京市朝阳区
ORD002555,U0929,40.63,2024-07-05 11:30:11.162232446,已支付,北京市朝阳区
ORD002556,U0694,107.46,2024-07-05 13:15:19.623924786,已支付,上海市浦东新区
ORD002557,U0660,52.89,2024-07-05 15:00:28.085617124,已支付,杭州市西湖区
ORD002558,U0773,63.87,2024-07-05 16:45:36.547309462,已支付,杭州市西湖区
ORD002559,U0836,49.19,2024-07-05 18:30:45.009001800,已支付,杭州市西湖区
ORD002560,U0014,59.79,2024-07-05 20:15:53.470694140,已支付,广州市天河区
ORD002561,U0899,264.84,2024-07-05 22:01:01.932386478,已支付,杭州市西湖区
ORD002562,U0626,97.01,2024-07-05 23:46:10.394078816,未支付,广州市天河区
ORD002563,U0466,7.13,2024-07-06 01:31:18.855771154,已支付,上海市浦东新区
ORD002564,U0442,64.43,2024-07-06 03:16:27.317463492,已支付,北京市朝阳区
ORD002565,U0027,318.78,2024-07-06 05:01:35.779155832,已支付,深圳市南山区
ORD002566,U0772,57.33,2024-07-06 06:46:44.240848170,已取消,深圳市南山区
ORD002567,U0384,8.96,2024-07-06 08:31:52.702540508,未支付,广州市天河区
ORD002568,U0963,19.66,2024-07-06 10:17:01.164232846,已支付,广州市天河区
ORD002569,U0320,49.46,2024-07-06 12:02:09.625925186,未支付,北京市朝阳区
ORD002570,U0219,24.71,2024-07-06 13:47:18.087617524,已支付,上海市浦东新区
ORD002571,U0732,276.31,2024-07-06 15:32:26.549309862,已支付,北京市朝阳区
ORD002572,U0854,18.85,2024-07-06 17:17:35.011002200,已取消,广州市天河区
ORD002573,U0170,52.14,2024-07-06 19:02:43.472694540,未支付,北京市朝阳区
ORD002574,U0413,54.29,2024-07-06 20:47:51.934386878,已支付,广州市天河区
ORD002575,U0592,256.68,2024-07-06 22:33:00.396079216,已支付,深圳市南山区
ORD002576,U0419,49.98,2024-07-07 00:18:08.857771554,已支付,北京市朝阳区
ORD002577,U0787,170.33,2024-07-07 02:03:17.319463892,已支付,上海市浦东新区
ORD002578,U0116,42.37,2024-07-07 03:48:25.781156232,已支付,深圳市南山区
ORD002579,U0606,48.32,2024-07-07 05:33:34.242848570,已支付,上海市浦东新区
ORD002580,U0975,37.62,2024-07-07 07:18:42.704540908,已支付,上海市浦东新区
ORD002581,U0069,9.58,2024-07-07 09:03:51.166233246,已支付,广州市天河区
ORD002582,U0287,149.43,2024-07-07 10:48:59.627925586,已支付,上海市浦东新区
ORD002583,U0683,112.14,2024-07-07 12:34:08.089617924,已支付,杭州市西湖区
ORD002584,U0607,53.66,2024-07-07 14:19:16.551310262,已支付,上海市浦东新区
ORD002585,U0969,34.21,2024-07-07 16:04:25.013002600,已支付,北京市朝阳区
ORD002586,U0461,15.95,2024-07-07 17:49:33.474694940,已支付,广州市天河区
ORD002587,U0149,31.7,2024-07-07 19:34:41.936387278,已支付,广州市天河区
ORD002588,U0878,52.76,2024-07-07 21:19:50.398079616,已支付,杭州市西湖区
ORD002589,U0735,74.88,2024-07-07 23:04:58.859771954,已支付,广州市天河区
ORD002590,U0193,87.13,2024-07-08 00:50:07.321464294,已支付,广州市天河区
ORD002591,U0233,21.93,2024-07-08 02:35:15.783156632,未支付,深圳市南山区
ORD002592,U0717,22.88,2024-07-08 04:20:24.244848970,已支付,深圳市南山区
ORD002593,U0162,50.78,2024-07-08 06:05:32.706541308,已支付,深圳市南山区
ORD002594,U0957,38.81,2024-07-08 07:50:41.168233646,已支付,杭州市西湖区
ORD002595,U0548,107.42,2024-07-08 09:35:49.629925986,已支付,广州市天河区
ORD002596,U0976,13.42,2024-07-08 11:20:58.091618324,已支付,广州市天河区
ORD002597,U0458,97.23,2024-07-08 13:06:06.553310662,已支付,广州市天河区
ORD002598,U0742,58.0,2024-07-08 14:51:15.015003000,未支付,上海市浦东新区
ORD002599,U0553,29.42,2024-07-08 16:36:23.476695340,已支付,广州市天河区
ORD002600,U0162,75.3,2024-07-08 18:21:31.938387678,已取消,广州市天河区
ORD002601,U0153,98.67,2024-07-08 20:06:40.400080016,已支付,北京市朝阳区
ORD002602,U0441,8.14,2024-07-08 21:51:48.861772354,已支付,北京市朝阳区
ORD002603,U0321,383.3,2024-07-08 23:36:57.323464694,已支付,广州市天河区
ORD002604,U0076,52.29,2024-07-09 01:22:05.785157032,已支付,上海市浦东新区
ORD002605,U0380,86.57,2024-07-09 03:07:14.246849370,已支付,上海市浦东新区
ORD002606,U0763,84.26,2024-07-09 04:52:22.708541708,已支付,杭州市西湖区
ORD002607,U0790,64.55,2024-07-09 06:37:31.170234048,已支付,杭州市西湖区
ORD002608,U0700,32.4,2024-07-09 08:22:39.631926386,已支付,广州市天河区
ORD002609,U0438,59.87,2024-07-09 10:07:48.093618724,未支付,深圳市南山区
ORD002610,U0889,54.8,2024-07-09 11:52:56.555311062,已支付,上海市浦东新区
ORD002611,U0790,72.53,2024-07-09 13:38:05.017003400,已支付,深圳市南山区
ORD002612,U0701,252.4,2024-07-09 15:23:13.478695740,未支付,杭州市西湖区
ORD002613,U0126,40.26,2024-07-09 17:08:21.940388078,已支付,上海市浦东新区
ORD002614,U0752,21.8,2024-07-09 18:53:30.402080416,已支付,深圳市南山区
ORD002615,U0706,57.09,2024-07-09 20:38:38.863772754,已支付,广州市天河区
ORD002616,U0941,26.16,2024-07-09 22:23:47.325465094,已支付,深圳市南山区
ORD002617,U0200,17.96,2024-07-10 00:08:55.787157432,已取消,杭州市西湖区
ORD002618,U0225,26.0,2024-07-10 01:54:04.248849770,已支付,上海市浦东新区
ORD002619,U0581,13.54,2024-07-10 03:39:12.710542108,未支付,上海市浦东新区
ORD002620,U0192,15.09,2024-07-10 05:24:21.172234448,已支付,上海市浦东新区
ORD002621,U0522,235.27,2024-07-10 07:09:29.633926786,未支付,广州市天河区
ORD002622,U0963,156.8,2024-07-10 08:54:38.095619124,已支付,上海市浦东新区
ORD002623,U0779,52.83,2024-07-10 10:39:46.557311462,未支付,深圳市南山区
ORD002624,U0246,18.48,2024-07-10 12:24:55.019003800,已支付,北京市朝阳区
ORD002625,U0990,8.35,2024-07-10 14:10:03.480696140,已支付,北京市朝阳区
ORD002626,U0412,41.17,2024-07-10 15:55:11.942388478,已支付,广州市天河区
ORD002627,U0773,104.52,2024-07-10 17:40:20.404080816,已支付,深圳市南山区
ORD002628,U0524,48.4,2024-07-10 19:25:28.865773154,已支付,广州市天河区
ORD002629,U0556,140.01,2024-07-10 21:10:37.327465494,已支付,北京市朝阳区
ORD002630,U0621,35.55,2024-07-10 22:55:45.789157832,未支付,上海市浦东新区
ORD002631,U0349,40.93,2024-07-11 00:40:54.250850170,已支付,北京市朝阳区
ORD002632,U0090,93.54,2024-07-11 02:26:02.712542508,已支付,北京市朝阳区
ORD002633,U0989,14.32,2024-07-11 04:11:11.174234848,已支付,北京市朝阳区
ORD002634,U0797,66.78,2024-07-11 05:56:19.635927186,已支付,广州市天河区
ORD002635,U0462,63.65,2024-07-11 07:41:28.097619524,已支付,杭州市西湖区
ORD002636,U0292,43.29,2024-07-11 09:26:36.559311862,已支付,广州市天河区
ORD002637,U0291,208.24,2024-07-11 11:11:45.021004202,已支付,杭州市西湖区
ORD002638,U0369,108.75,2024-07-11 12:56:53.482696540,已取消,广州市天河区
ORD002639,U0264,11.2,2024-07-11 14:42:01.944388878,已支付,北京市朝阳区
ORD002640,U0272,37.28,2024-07-11 16:27:10.406081216,已支付,上海市浦东新区
ORD002641,U0811,27.2,2024-07-11 18:12:18.867773554,未支付,深圳市南山区
ORD002642,U0069,48.56,2024-07-11 19:57:27.329465894,已支付,杭州市西湖区
ORD002643,U0144,20.33,2024-07-11 21:42:35.791158232,已支付,广州市天河区
ORD002644,U0056,18.99,2024-07-11 23:27:44.252850570,已取消,上海市浦东新区
ORD002645,U0553,46.17,2024-07-12 01:12:52.714542908,已支付,深圳市南山区
ORD002646,U0077,59.18,2024-07-12 02:58:01.176235248,已支付,上海市浦东新区
ORD002647,U0520,23.98,2024-07-12 04:43:09.637927586,已支付,杭州市西湖区
ORD002648,U0310,21.37,2024-07-12 06:28:18.099619924,已支付,杭州市西湖区
ORD002649,U0090,11.21,2024-07-12 08:13:26.561312262,已支付,深圳市南山区
ORD002650,U0376,75.08,2024-07-12 09:58:35.023004602,已支付,深圳市南山区
ORD002651,U0901,36.86,2024-07-12 11:43:43.484696940,未支付,杭州市西湖区
ORD002652,U0777,30.06,2024-07-12 13:28:51.946389278,已支付,杭州市西湖区
ORD002653,U0998,125.63,2024-07-12 15:14:00.408081616,已支付,北京市朝阳区
ORD002654,U0194,4.24,2024-07-12 16:59:08.869773956,已支付,深圳市南山区
ORD002655,U0583,92.32,2024-07-12 18:44:17.331466294,已支付,深圳市南山区
ORD002656,U0798,226.18,2024-07-12 20:29:25.793158632,已支付,杭州市西湖区
ORD002657,U0337,6.74,2024-07-12 22:14:34.254850970,已支付,广州市天河区
ORD002658,U0506,7.73,2024-07-12 23:59:42.716543308,未支付,北京市朝阳区
ORD002659,U0108,12.78,2024-07-13 01:44:51.178235648,已支付,广州市天河区
ORD002660,U0607,16.36,2024-07-13 03:29:59.639927986,已支付,杭州市西湖区
ORD002661,U0511,148.46,2024-07-13 05:15:08.101620324,未支付,北京市朝阳区
ORD002662,U0321,41.71,2024-07-13 07:00:16.563312662,未支付,北京市朝阳区
ORD002663,U0476,416.22,2024-07-13 08:45:25.025005002,未支付,杭州市西湖区
ORD002664,U0286,37.56,2024-07-13 10:30:33.486697340,已支付,上海市浦东新区
ORD002665,U0815,40.73,2024-07-13 12:15:41.948389678,已支付,上海市浦东新区
ORD002666,U0351,205.65,2024-07-13 14:00:50.410082016,已支付,深圳市南山区
ORD002667,U0856,4.24,2024-07-13 15:45:58.871774356,已取消,杭州市西湖区
